"","","","","","",""
"","","","","","",""
"LSOA code (2021)","LSOA name (2021)","Health Deprivation and Disability rank - England","Health Deprivation and Disability decile - England","Health Deprivation and Disability rank rebased for London","Health Deprivation and Disability decile rebased for London","Health Deprivation and Disability quintile rebased for London"
"E01001693","Greenwich 001C","8200","3","467","1","1"
"E01002872","Kensington and Chelsea 005B","8204","3","468","1","1"
"E01034156","Sutton 012G","8209","3","469","1","1"
"E01002840","Kensington and Chelsea 021A","8218","3","470","1","1"
"E01002283","Havering 002D","8219","3","471","1","1"
"E01004615","Wandsworth 034B","8224","3","472","1","1"
"E01001147","Croydon 005A","8241","3","473","1","1"
"E01002694","Islington 019A","8254","3","474","1","1"
"E01002264","Havering 026E","8258","3","475","1","1"
"E01003523","Newham 024A","8260","3","476","1","1"
"E01003538","Newham 029A","8263","3","477","1","1"
"E01033488","Islington 011G","8266","3","478","1","1"
"E01001517","Enfield 006C","8272","3","479","1","1"
"E01004459","Waltham Forest 012D","8276","3","480","1","1"
"E01002715","Islington 019E","8284","3","481","1","1"
"E01000737","Bromley 010D","8285","3","482","1","1"
"E01000952","Camden 022A","8287","3","483","1","1"
"E01001688","Greenwich 002B","8294","3","484","1","1"
"E01004524","Wandsworth 037D","8307","3","485","1","1"
"E01000872","Camden 005B","8312","3","486","1","1"
"E01001815","Hackney 024D","8326","3","487","1","1"
"E01001692","Greenwich 001B","8329","3","488","1","1"
"E01000091","Barking and Dagenham 022A","8338","3","489","1","1"
